"id","location","name","followers_count","statuses_count","time_zone","verified","lang","screen_name","description","created_at","favourites_count","friends_count","listed_count"
"1685229229","USA","Nehemiah Ingram","691","1137","Eastern Time (US & Canada)","false","en","NehemiahX","sometimes i feel like Malcolm X before prison.. sometimes i feel like Malcom X after Mecca..
#black #blackpride","Tue Aug 20 08:07:47 +0000 2013","1036","642","12"
"1688003786","USA","Arielle Goodwin","909","1614","Eastern Time (US & Canada)","false","en","QueennArielle","If you want your children to turn out well, spend twice as much time with them, and half as much money.","Wed Aug 21 10:45:28 +0000 2013","1581","941","6"
"1691000604","Chicago, IL","Robert Thompson","591","1141","Eastern Time (US & Canada)","false","en","RobertEbonyKing","Gamer blerd4life, introvert #GodsMiracleChild #blacklivesmatter. searching for my ebony queen. get to know me I won't be quiet I promise","Thu Aug 22 13:11:59 +0000 2013","1074","478","2"
"1695671640","","John Martin","668","1431","Eastern Time (US & Canada)","false","en","JohnnyMarch_","I proud of myself. Imma black","Sat Aug 24 06:17:31 +0000 2013","1482","765","4"
"1696996141","NH","Ken","774","1264","Eastern Time (US & Canada)","false","en","KenCannone","live your life to the fulles","Sat Aug 24 17:04:03 +0000 2013","290","580","9"
"1706657124","US","Janel P.","942","1570","Eastern Time (US & Canada)","false","en","janelperkinson","Mom. Grad Student. Agnostic Atheist. Nerd. I tweet about race, politics, technology, science, etc. #BlackLiberationMovement","Wed Aug 28 08:13:13 +0000 2013","1678","1119","5"
"1709314117","Missouri, USA","Matthew Caldwell","897","1498","Eastern Time (US & Canada)","false","en","aantiracist","Reparations will address society's racism. Let's do more than talk about it, it's time to unite & act on this. Make Black America Great!","Thu Aug 29 06:17:21 +0000 2013","1785","735","9"
"1711063908","USA","cookie monster","678","1587","Eastern Time (US & Canada)","false","en","cookiiieeessss","I eat that cookie like a monster","Thu Aug 29 22:03:28 +0000 2013","1610","779","8"
"1850866398","USA","Brice Geller","711","1386","Eastern Time (US & Canada)","false","en","BriceGeller","Only the strong survives! Be brave!
#StayWoke","Tue Sep 10 09:05:55 +0000 2013","1408","661","7"
"1863956756","USA","Cory Hale","674","1153","Eastern Time (US & Canada)","false","en","CoryNaeNae","YOUR LEADERS ARE WEAK. WE WILL CRUSH THEM. #BlackLivesMatter #PipeItUp","Sat Sep 14 14:11:28 +0000 2013","1004","520","5"
"1868810166","USA","Khalil Sneed","555","1281","Eastern Time (US & Canada)","false","en","BigBoySneed","Because Pro-Intellect would have been too cliche. FAMU Graduate.","Sun Sep 15 19:03:59 +0000 2013","908","512","6"
"1873206768","","Brent Mcclure","646","1425","Eastern Time (US & Canada)","false","en","BrentMcclure275","In bad luck, hold out; in good luck, hold in. Slow and steady wins the race and the road to a friends house is never long. #teamblack #antiracist","Mon Sep 16 22:32:27 +0000 2013","1547","1008","6"
"1877492857","USA","Christian Ward","1404","15943","Eastern Time (US & Canada)","false","en","ChesPlaysChess","God Bless America! #Christian, #American, #Patriot, #TeaParty, #TGDN, #TCOT, #NRA, #LNYHBT, #PJNET","Wed Sep 18 00:47:26 +0000 2013","13474","1736","56"
"1882324014","United States","Patricia Cooper","1262","1898","Eastern Time (US & Canada)","false","en","Pati_Cooper","Just because I am white - I am not racist. Sick of fake racism & being walked on. Conservative - Take America back. RIGHT VS WRONG - learn it!","Thu Sep 19 08:08:12 +0000 2013","1441","1532","30"
"2351739462","Россия, Москва","Холодная Война 2.0","44470","32426","Volgograd","false","ru","coldwar20_ru","Единственный аккаунт, проплаченный Кремлём.","Wed Feb 19 14:06:09 +0000 2014","232","5300","388"
"2491401030","United States","Clifton Hughes","866","1236","Eastern Time (US & Canada)","false","en","CliftonHughes_","Black people will change the world","Mon May 12 12:53:07 +0000 2014","1474","975","8"
"2496599688","Atlanta","Rita Hart","1619","2224","Eastern Time (US & Canada)","false","en","NotRitaHart","Lost in the moment","Thu May 15 15:46:10 +0000 2014","1657","2802","21"
"2497991305","USA","Austin","33","103","Eastern Time (US & Canada)","false","en","AustinLovesBeer","Show me the meaning of being lonely","Fri May 16 07:38:06 +0000 2014","1","41","4"
"2530830345","New Orleans, LA","New Orleans Online","27745","44882","Central Time (US & Canada)","false","en","NewOrleansON","Breaking news, weather, traffic and more for New Orleans and Louisiana. DM us anytime. RTs not endorsements","Mon May 05 11:33:03 +0000 2014","33","11333","157"
"2533221819","USA","Kate Stafford","2187","1752","Volgograd","false","en","LazyKStafford","I'M AN AMERICAN LOVING PATRIOT-MARRIED TO A VIETNAM VET-CHRISTIAN & DEDICATED TO SAVING R FREEDOM!","Tue May 06 17:01:42 +0000 2014","1509","1818","30"
"2534421182","Atlanta","Abigail Silk","858","1592","Eastern Time (US & Canada)","false","en","abigailssilk","","Fri May 30 07:14:05 +0000 2014","846","629","13"
"2537507303","El Paso, Texas","El Paso Top News","14648","8050","Central Time (US & Canada)","false","en","ElPasoTopNews","El Paso top news and stories, powered 24/7","Fri May 09 18:10:19 +0000 2014","2","5033","34"
"2573225349","US","Dominic Valentine","2569","2775","Eastern Time (US & Canada)","false","en","DominicValent","Try to be a rainbow in someone's cloud","Sat May 31 03:02:31 +0000 2014","2445","3072","22"
"2577082467","Cincinnati, OH","Cincinnati Today","16483","15189","Central Time (US & Canada)","false","en","TodayCincinnati","Cincinnati's local news on Twitter. Breaking news, sports, events and international news. Tweet us or DM","Mon Jun 02 09:58:20 +0000 2014","1","9184","141"
"2580516159","USA","James Cox","1302","1652","Eastern Time (US & Canada)","false","en","JmsCoxxx","After all is said and done, a lot more will have been said than done","Tue Jun 03 14:28:36 +0000 2014","506","2407","6"
"2591847731","Boston, USA","Boston Today","15376","15425","Eastern Time (US & Canada)","false","en","TodayBostonMA","Boston's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM","Sun Jun 08 11:20:43 +0000 2014","3","8840","153"
"2598367019","USA","Rick Irwin","2033","2309","Eastern Time (US & Canada)","false","en","DickyIrwin","Well done is better than well said","Tue Jun 10 17:33:37 +0000 2014","2056","3105","34"
"2611151319","Seattle, WA","Seattle Post","17222","27013","Central Time (US & Canada)","false","en","Seattle_Post","Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share","Sun Jun 15 11:14:44 +0000 2014","17","5254","201"
"2628066159","Houston, TX","Houston Top News","16678","20564","Central Time (US & Canada)","false","en","HoustonTopNews","Houston top news and stories, powered 24/7","Sat Jun 21 09:32:57 +0000 2014","14","9562","115"
"2630842499","San Diego, CA","San Diego Daily","15702","18733","Pacific Time (US & Canada)","false","en","DailySanDiego","Follow for San Diego's breaking news, special reports, entertainment and more from @DailySanDiego","Sun Jun 22 08:43:22 +0000 2014","2","5435","219"
"2675966513","Dallas, Texas","Dallas Top News","18843","19714","Central Time (US & Canada)","false","en","DallasTopNews","Dallas top news and stories, powered 24/7","Sat Jul 05 13:33:55 +0000 2014","6","7664","151"
"2944766250","Atlanta, GA","Atlanta Online","17346","12995","Eastern Time (US & Canada)","false","en","Atlanta_Online","Breaking news, weather, traffic and more for Atlanta and Georgia. DM us anytime. RTs not endorsements","Sat Dec 27 08:26:11 +0000 2014","7","9424","140"
"2944944427","Miami, FL","Miami Today","18832","8218","Eastern Time (US & Canada)","false","en","TodayMiami","Miami's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM","Sat Dec 27 10:32:25 +0000 2014","3","9705","117"
"3070151882","Brussel, België","Tatiana Maksimova","609","6946","Volgograd","false","ru","enTatjanaMax","I'm scandinavian traveller and blogger.Also I write about politics EU.","Mon Mar 09 18:17:01 +0000 2015","14349","2326","50"
"3074013672","Oakland, CA","Oakland Online","12147","14867","Pacific Time (US & Canada)","false","en","OaklandOnline","Breaking news, weather, traffic and more for Oakland. DM us anytime. RTs not endorsements","Wed Mar 11 22:07:13 +0000 2015","0","10232","183"
"3081110164","Jackson, MS","Jackson City Post","2643","6308","Eastern Time (US & Canada)","false","en","JacksonCityPost","#CityOfJackson #Jackson #USA #America #US","Mon Mar 09 06:35:04 +0000 2015","0","2074","56"
"3092302720","New York, NY","Kelvin Sok","0","165","Eastern Time (US & Canada)","false","en","kelvsok","I like to go to parties and talk about memes","Mon Mar 16 02:23:12 +0000 2015","8","1","0"
"3098232473","New York, NY","Nataly Turner","6","173","Eastern Time (US & Canada)","false","en","nataturn","","Fri Mar 20 02:37:16 +0000 2015","1","15","1"
"3824403809","","Вестник Дамаска","20247","8500","Volgograd","false","ru","NovostiDamask","","Wed Sep 30 13:21:07 +0000 2015","3","2784","237"
"3969530725","Texas, USA","Being Patriotic","11811","1706","Eastern Time (US & Canada)","false","en","patriototus","Being patriotic means love or devotion to your homeland and readiness to defend it from any harm. United we stand, divided we fall.Conservative politics. #PJNet","Wed Oct 21 13:27:31 +0000 2015","2011","9265","58"
"4103087435","","Patriot Archive","7669","609","Pacific Time (US & Canada)","false","en","Patriot_Archive","American history in quotes & videos. Mostly politics.","Tue Nov 03 07:44:50 +0000 2015","269","7109","35"
"4208754922","","People For Justice!","5550","1407","Pacific Time (US & Canada)","false","en","MissouriNewsUS","#NeverHillary","Tue Nov 17 09:29:58 +0000 2015","143","5377","84"
"4209684039","","Luke Jones","2960","286","Pacific Time (US & Canada)","false","en","Luke_Jones13","A silent American patriot who was awoken by Donald Trump’s call to Make America Great Again.","Tue Nov 17 12:39:45 +0000 2015","15","1693","12"
"4224912857","","","","","","","","RealTEN_GOP","","","","",""
"737420000043139072","","","","","","","","March_for_Trump","","","","",""
"4233777387","New Jersey, USA","New Jersey Black","2820","451","Pacific Time (US & Canada)","false","en","nj_blacknews","Latest and most important news about New Jersey black community","Fri Nov 20 10:38:26 +0000 2015","40","1890","44"
"4289431230","Lafayette, LA","Red Louisiana News","9767","1530","Pacific Time (US & Canada)","false","en","redlanews","Conservative; Right and proud; Christian. Love my country and will stand against liberals and socialists.","Thu Nov 19 11:53:45 +0000 2015","360","8729","48"
"4289925109","","Telah Blac","2458","1179","Pacific Time (US & Canada)","false","en","blacneighbor","","Thu Nov 19 12:39:39 +0000 2015","74","2176","40"
"4299815909","","Jeblary Bushton","8462","1176","Pacific Time (US & Canada)","false","en","Jeblary2016","2016 US presidential candidate","Fri Nov 27 20:33:47 +0000 2015","0","6347","115"
"4795201707","","American Muslims","2471","649","Pacific Time (US & Canada)","false","en","MUSLIMS_IN_USA","","Wed Jan 13 15:18:18 +0000 2016","107","1787","11"
"2438338479","","ОнлиВан","112","1205","Baku","false","ru","OooonlyOne","","Wed Mar 26 18:11:00 +0000 2014","721","150","2"
"2498181012","Москва","Остров","241","1616","Moscow","false","ru","OstrovOfficer","Я смешной (всегда смеюсь над своими шутками)","Fri May 16 09:48:18 +0000 2014","2929","310","3"
"2516933027","Saint Petersburg, Russia","Данила Маслов","149","376","Baku","false","ru","DannyMaslov","Люблю хоккей, слежу за политикой #hcSKA","Tue Apr 29 14:37:32 +0000 2014","313","643","1"
"2528799640","","newtime","152","828","Volgograd","false","ru","gffgfsfgfsdffjj","","Sun May 04 18:24:06 +0000 2014","1844","249","8"
"2536836075","","Фрида","95","1703","Volgograd","false","ru","OH_Frida","Нет ничего дороже смеха, с его помощью можно оторваться от себя, стать невесомой.","Fri May 09 10:29:55 +0000 2014","3057","120","1"
"2544279414","","Stuart O'Shaughnessy","79","1914","","false","en","Shocko_10","","Tue Jun 03 21:00:25 +0000 2014","422","216","3"
"2567949836","","Хоррор","84","1778","Volgograd","false","ru","HorrorKi","Обещания дают, чтобы нарушать, чтобы
разрушать, разбивать вдребезги, на мелкие
кусочки, дробить","Sat Jun 14 23:33:22 +0000 2014","2096","343","1"
"2578327831","","Микки Улыбается","76","1433","Moscow","false","ru","MikkyRurk","HA HA HA HA HA HA HA HA","Fri Jun 20 08:34:22 +0000 2014","2655","34","3"
"2578879620","","Том Рони","76","1463","Volgograd","false","ru","Zistti","Хочется выпить.","Fri Jun 20 16:02:54 +0000 2014","2178","323","1"
"2579089021","Мурманск","Люсик Винкова","2347","636","Moscow","false","ru","LysikVinkova","активистка","Fri Jun 20 18:20:57 +0000 2014","720","49","0"
"2582643409","Ватноград","Аркадий Трофимов","2096","1549","Volgograd","false","ru","arkadii_trofim","Может жизнь в России и не легка, но я люблю эту страну...","Sun Jun 22 18:10:21 +0000 2014","1089","261","4"
"2586251828","Москва","Лила Горила","85","1884","Volgograd","false","ru","Lila_Gorila","Я же росла нормальным ребенком, дальше чё случилось-то?","Tue Jun 24 19:44:26 +0000 2014","2634","251","0"
"2808833544","","Максим Дементьев","98412","30624","Yerevan","false","ru","MaxDementiev","Мне не всё равно","Sun Sep 14 06:20:01 +0000 2014","3619","94","166"
"2992047969","Санкт-Петербург","Ять тв","289","378","","false","ru","YatTVRussia","Группа самоотверженных и весьма независимых аниматоров.","Thu Jan 22 13:49:05 +0000 2015","496","502","5"
"38875764","St-Petersburg","Olga","14","219","St. Petersburg","false","ru","Leecory","here i am~","Sat May 09 15:58:34 +0000 2009","0","6","0"
"2519634855","Омск","Максим Благинин","4749","223","Moscow","false","ru","MaksBlaginin","Мила нам добра весть о нашей стороне
Отечества и дым нам сладок.","Wed Apr 30 19:27:41 +0000 2014","65","84","1"
"2525622731","","тебе пиздец","6360","1325","Eastern Time (US & Canada)","false","ru","TebePizdec","это полный пиздец/18+/уёбывай","Sat May 03 14:55:01 +0000 2014","292","1265","12"
"2532553697","Москва, Россия","Борис Красильников","329","287","Volgograd","false","ru","KrasilnikovBor","Михаил Лермонтов со шведскими корнями и Александр Пушкин с африканскими корнями были более русскими, чем многие чистокровки","Tue May 06 08:28:57 +0000 2014","167","264","15"
"2537243471","","Bantta","94","119","Moscow","false","ru","BanttaNantta","Я уеду жить в свитер,
И возьму с собой бутер","Fri May 09 15:34:38 +0000 2014","175","278","0"
"2542876557","Москва","Илья Рогов","2305","208","Volgograd","false","ru","RogovIlia","Справедливость доблесть избранных натур, правдивость долг каждого порядочного человека","Mon May 12 12:09:09 +0000 2014","31","52","0"
"2579368386","Красти Бургер ","Красти Псих","186","63","Volgograd","false","ru","KrustyPs","","Fri Jun 20 23:02:55 +0000 2014","73","323","0"
"3608261007","","PoliceState","1468","611","Pacific Time (US & Canada)","false","en","PoliceStateMe","","Thu Sep 10 10:48:51 +0000 2015","58","2092","10"
"3900319276","","أخبار عاجلة من سوريا","2933","10983","Muscat","false","en","MidEastView","#اخبار عاجلة ومهمة حول الحرب والسلم في #سوريا","Thu Oct 08 14:34:01 +0000 2015","4","1655","3"
"87588938","","Одинокий Джордж","1267","61735","Moscow","false","ru","anzgri","Никто.","Thu Nov 05 01:44:48 +0000 2009","75","36","111"
"1497280638","","Lindsey Rodriguez","785","1189","Eastern Time (US & Canada)","false","en","LynsRodriguez","Amateur travel fanatic","Mon Jun 10 04:06:20 +0000 2013","629","1015","14"
"1625965398","portland","Meggie O'Neil","955","1594","Eastern Time (US & Canada)","false","en","MeggieONeil","love yourself or no one will love you","Sat Jul 27 17:56:57 +0000 2013","1572","2020","13"
"1701582961","Brooklyn, NY","Edmund Ragland","536","1087","Eastern Time (US & Canada)","false","en","EdmundRJr","EAT,SLEEP,BLEED MUSIC. BROOKLYN BRED, HOME FED. TALK SHIT AT YOUR OWN RISK!! WELCOME TO THE DANGER ZONE.","Mon Aug 26 10:32:18 +0000 2013","863","588","5"
"2431598206","Москва","Маргарита Бероева","285","6109","Nairobi","false","ru","margoberoeva","пишу учебник по истории моды","Sun Mar 23 18:39:44 +0000 2014","846","251","4"
"2537357265","LA","Donna Miller","1363","2094","Eastern Time (US & Canada)","false","en","DonnieLMiller","stars are mine","Fri May 09 16:45:06 +0000 2014","1239","2565","20"
"2541109454","United States","Gloris Glaze","74","14","Eastern Time (US & Canada)","false","en","heyitsglor","What's up?","Mon Jun 02 09:33:38 +0000 2014","14","206","0"
"2570574680","Россия ","РИА ФАН","11370","57212","Minsk","false","ru","riafanru","ВКонтакте: https://vk.com/riafan
Facebook: https://www.facebook.com/riafanru
Одноклассники: http://ok.ru/fannews","Mon Jun 16 09:08:53 +0000 2014","0","2908","80"
"2589513234","Москва","Николай Зубов","26002","19641","Volgograd","false","ru","zubovnik","Журналист и блогер","Thu Jun 26 12:46:20 +0000 2014","410","657","155"
"2912754262","United States","Pigeon Today","29524","15665","Eastern Time (US & Canada)","false","en","PigeonToday","America’s Weakest Primetime Lineup Anywhere! Follow Merica's #1 cable news network, delivering you breaking news, insightful analysis, and must-see memes.","Tue Dec 09 13:45:21 +0000 2014","1344","21248","240"
"3308949087","","Malcolm","19","119","","false","en","mbrownhere","","Fri Jun 05 06:17:08 +0000 2015","154","237","1"
"3989295372","","Instotus","4516","581","Pacific Time (US & Canada)","false","en","instotus","This is a community for everyone whose heart is with America. Don't be a stranger, be a patriot! Follow us!","Fri Oct 23 08:37:36 +0000 2015","613","4741","23"
"4444330996","Cosmopolitanism","Global Enemy","1294","493","Pacific Time (US & Canada)","false","en","GlobalFoe","Designed at unveiling roots of failed attempts to solve global problems #SeeGlobalFoe","Fri Dec 11 03:30:25 +0000 2015","198","2797","28"
"733273388836347904","Hessen, Deutschland","Chris Port","3178","741","Berlin","false","de","chrisuport_port","Tierarzt;Mag CauntryMusic und Basketball; Politikaktiv, Hashtag-Spieler. Hat 2 Tochter und 3 Enkel","Thu May 19 12:29:34 +0000 2016","3005","3866","29"
"752965259506380800","","Darrell Hunt","1","1","","false","en","Darrell_H_Hunt","","Tue Jul 12 20:38:02 +0000 2016","0","46","0"
"753214907823382528","","Margareth Kurz","6","250","Bern","false","de","MargarethKurz","","Wed Jul 13 13:10:02 +0000 2016","21","136","2"
"750367533660774406","","Andreas Stern","17","253","Madrid","false","de","sternandreas404","","Tue Jul 05 16:35:35 +0000 2016","28","149","2"
"731123255457816577","Washington, DC","Карточный Домик","9426","385","Moscow","false","ru","WhiteHouseCards","«Я всегда считал, что власть важнее денег, но когда доходит до выборов, именно деньги обеспечивают власть»","Fri May 13 14:05:42 +0000 2016","0","3047","10"
"2429465939","","Арсений или Роман","72","1281","Moscow","false","ru","Arseni_Roman","У меня черный пояс по сарказму.","Sat Mar 22 19:35:29 +0000 2014","3234","241","4"
"2482076083","","Сестра Джуд Мартин","90","1131","Moscow","false","ru","Bratuha_Borcuha","","Wed May 07 12:57:38 +0000 2014","2048","226","1"
"735790317048344576","","Брови Брежнева","14353","1035","Moscow","false","ru","bydrbre_","секси-генсекси.  #бровибрежнева снова в деле.       МЫ ВЕРНУЛИСЬ!
Брови Вконтакте - http://vk.com/bydrbre","Thu May 26 11:10:56 +0000 2016","96","6565","19"
"723434980177633280","","Erdollum","5811","2556","Berlin","false","de","erdollum","Keiner kann uns verbieten, uns so zu äußern, wie wir es wollen! Wir sind für die Meinungsfreiheit!","Fri Apr 22 08:55:14 +0000 2016","2986","4845","45"
"2588336851","Москва","спектор","129","950","Volgograd","false","ru","inspectAn","Бывал на других планетах","Wed Jun 25 22:18:20 +0000 2014","1590","211","4"
"747344250895884290","the corner of happy & healthy","Markiya","92","3871","","false","en","internalmemer","sour. salty. bitter.","Mon Jun 27 08:22:09 +0000 2016","17113","74","3"
"2516294981","","Psycho","115","646","Moscow","false","ru","krivelev_law","Если смех продлевает жизнь, то я бессмертный","Tue Apr 29 06:33:00 +0000 2014","1214","371","3"
"2563075183","","Твоя Харли","88","1321","Volgograd","false","ru","med_Harley","","Thu Jun 12 09:21:46 +0000 2014","1461","518","0"
"2577151334","","Миллениум","88","1807","Volgograd","false","ru","MiliMillennium","План действий на сегодня:
1. Проебать день
2. Лечь спать","Thu Jun 19 16:41:05 +0000 2014","2450","108","0"
"2519246716","","Кортон","98","1564","Moscow","false","ru","MrServelat","Редкий покемон","Wed Apr 30 15:34:20 +0000 2014","2491","240","0"
"2525491683","Москва","Лама Нана","140","1727","Volgograd","false","ru","nana_lama","Ты меня хотя бы набери, а лучше забери.","Sat May 03 13:40:08 +0000 2014","2698","430","2"
"2534367226","","ПолитОпрос","19678","653","Moscow","false","ru","PolitOpros","Общероссийская репрезентативная выборка для соцопросов составляет 1600 человек","Wed May 07 20:12:29 +0000 2014","13","3695","48"
"2575626468","Омск","Шикарный","87","1288","Volgograd","false","ru","ShikarnoeL","только те люди, которые мне нравятся, могут трогать мои волосы","Wed Jun 18 23:01:57 +0000 2014","1790","349","2"
"2504601561","СПб","Котик&Енотик","120","2040","Moscow","false","ru","TtlenLen","","Wed Apr 23 18:33:49 +0000 2014","2678","115","0"
"789266125485998080","Estados Unidos","WorldNewsPolitics","1957","638","","false","es","WorldnewsPoli","All major information policy in the world, we are ready to give you the most accurate and timely information in the field of politics and economics","Fri Oct 21 00:44:43 +0000 2016","0","4755","4"
"748870305280647168","","19:37","4476","33","","false","ru","4ever1937","Утром кормили: хлеб, кипяток. Мне еще хлеба не полагалось","Fri Jul 01 13:26:09 +0000 2016","21","380","0"
"750675374619627520","","Andreas Eulitz","9","98","London","false","de","AndreasEulitz","","Wed Jul 06 12:58:51 +0000 2016","46","95","1"
"752824695452491780","","Angela Lattke","14","231","Bern","false","de","angela_lattke","#USA and #Deutdchland - friends 4rever! #TTIP","Tue Jul 12 11:19:29 +0000 2016","59","90","1"
"714720908821327872","Berlin, Deutschland","Nils Berkhoff","1753","1041","Berlin","false","de","berkhoff85","Ich  interessiere mich für #Politik, #SPD, #Wirtschaft und Internationale Beziehungen. In der Freizeit spiele ich Fußball und bin mit meiner Familie gern.","Tue Mar 29 07:48:38 +0000 2016","816","3179","30"
"725305686989656064","","Berlin Bote","8","6804","Bern","false","de","BerlinBote","","Wed Apr 27 12:48:46 +0000 2016","0","0","7"
"719275152987594752","","Blacktivist","2404","710","Pacific Time (US & Canada)","false","en","Blacktivists","Non-Governmental Organization (NGO)","Sun Apr 10 21:25:34 +0000 2016","21","1424","36"
"2401770593","Moscow, Russia","Валерий Бреусов","91","1078","Baku","false","en","briys_valera","Любите душу, а не то, что снаружи.","Tue Mar 11 09:47:20 +0000 2014","498","53","0"
"759825020210253825","United States","Chaotic Neutral","1","16","","false","en","ChaNeutral","What makes a man turn neutral... Lust for gold? Power? Or were you just born with a heart full of neutrality?","Sun Jul 31 18:56:16 +0000 2016","0","55","0"
"752863577770455040","","Maria Fischer","17","217","Berlin","false","de","fischermaria933","","Tue Jul 12 13:53:59 +0000 2016","135","75","1"
"756553776291540992","","GEO Review","37","16","Pacific Time (US & Canada)","false","en","GeoreviewEurope","","Fri Jul 22 18:17:31 +0000 2016","3","281","0"
"2588788573","Москва","Лана Дель Роджер","98","999","Moscow","false","ru","gorelkinnn","любитель всяких глупостей","Thu Jun 26 03:43:22 +0000 2014","2029","340","1"
"703670485859614720","","InstVets","2618","184","","false","en","inst_vets","","Sat Feb 27 19:58:12 +0000 2016","3","4244","13"
"719281218965999616","Islamic States of America","Jihadist Wife","5081","1071","Pacific Time (US & Canada)","false","en","Jihadist2ndWife","Wife of an ISIS terrorist. Enjoying submission to my husband and absence of women rights.   THIS IS SATIRICAL ACCOUNT NOT CONNECTED WITH ISIS!","Sun Apr 10 21:49:41 +0000 2016","1036","3797","51"
"2589592793","","Джонни Морган","67","738","Volgograd","false","ru","Jorda_Morgan","У людей период сейчас такой...
Либо Есенин.
Либо Каспийский.","Sat Jun 07 15:13:07 +0000 2014","1371","104","0"
"752973172438212609","","LGBT United","338","453","","false","en","LGBTuni","We speak for all fellow members of LGBT community across the nation.
Gender preference does not define you. Your spirit defines you.","Tue Jul 12 21:09:28 +0000 2016","0","262","3"
"535690498","","LinaLuna","785","9394","Volgograd","false","ru","Lmarinays","НЛО","Sat Mar 24 20:41:43 +0000 2012","627","202","3"
"716919079597182976","","Lukas Rösler","1217","1212","Berlin","false","de","lukas_rosler","","Mon Apr 04 09:23:23 +0000 2016","1270","3067","14"
"3906961827","Paris","Maxime Garon","82","1024","Paris","false","fr","maximgaron1","Né à #Paris, je m'interesse des affaires étrangères. Tu peux trouver ici les #nouvelles récentes, n'hésitez pas à partager vos pensées. #Syrie","Fri Oct 09 07:46:20 +0000 2015","31","522","1"
"763665363154399232","","darya medovaya","3263","248","Pacific Time (US & Canada)","false","ru","mmmdarya","","Thu Aug 11 09:16:25 +0000 2016","249","380","0"
"2533095573","","Барин-Модник","74","862","Volgograd","false","ru","Moda_Barina","Стильно, модно, молодежно","Tue May 06 15:30:14 +0000 2014","1594","52","0"
"718340894529822720","","Matthias Berger","980","1135","Berlin","false","de","mtthsberger","Fauler Student, ich studiere Wirtschaftsinformatik, spiele in der Freizeit  Tennis und spaziere mit meinen Freunden gern","Fri Apr 08 07:33:10 +0000 2016","2113","2966","23"
"2545365862","","ОбниМаша","244","1291","Volgograd","false","ru","mwiqcen","я не люблю обнимашки, не тискай меня!","Tue May 13 16:22:47 +0000 2014","2461","257","3"
"748464969008680963","United States","$10 challenge","30","4","Pacific Time (US & Canada)","false","en","PeeOnHillary","Print Hillary's face  Pee on it  Send us proofs  Earn money 

https://imgur.com/a/3p8EO","Thu Jun 30 10:35:29 +0000 2016","0","1510","0"
"750345924061368321","","Peter Kistner","52","248","Berlin","false","de","PeterKistner","","Tue Jul 05 15:09:43 +0000 2016","32","632","2"
"762948178178150400","","Русские в Америке","5","13","","false","ru","RUS_IN_USA","","Tue Aug 09 09:46:35 +0000 2016","0","18","2"
"752791693381033984","","Ingrid Schulte","10","244","Berlin","false","de","schultei2","Ich glaube an Gerechtigkeit seit dem 22. November 2005","Tue Jul 12 09:08:21 +0000 2016","71","100","2"
"752859805937766400","","Katharina Sonder","26","393","Berlin","false","de","SonderKatharina","Ich studiere BWL und mag reisen!","Tue Jul 12 13:39:00 +0000 2016","108","210","1"
"752881760510287872","","Tina Kurtz","7","134","Bern","false","de","TinaTkurtz1222","","Tue Jul 12 15:06:14 +0000 2016","77","55","0"
"749990330267758593","st/petersburg","timofey tsvetkov","3216","2271","","false","en","TTsvetkov","упакуй луну","Mon Jul 04 15:36:43 +0000 2016","2812","405","0"
"703291385861033984","","Williams&Kalvin","740","326","","false","en","Williams8kalvin","Videoblog about social issues. Subscribe to our YouTube channel!","Fri Feb 26 18:51:47 +0000 2016","32","599","9"
"703303258476036096","","Diana Williams","1973","170","Pacific Time (US & Canada)","false","en","Williams_Diana_","American. Conservative. Woman.","Fri Feb 26 19:38:58 +0000 2016","0","4468","10"
"752849847124946944","","Joachim Buchwitz","1","5","Berlin","false","de","JoachimBuchwitz","","Tue Jul 12 12:59:25 +0000 2016","13","50","0"
"750656345926410240","","Klara Sauber","25","11","Bern","false","de","klara_sauber","","Wed Jul 06 11:43:14 +0000 2016","12","192","0"
"749931338573250560","","Maria Neuberg","8","15","Bern","false","de","MariaNeuberg1","","Mon Jul 04 11:42:19 +0000 2016","11","100","0"
"","","","","","","","","andrebeauleger","","","","",""
"","","","","","","","","angelabach991","","","","",""
"","","","","","","","","AnthonyWoodboy","","","","",""
"","","","","","","","","_Billy_Moyer_","","","","",""
"","","","","","","","","c__wells","","","","",""
"","","","","","","","","christinapool61","","","","",""
"","","","","","","","","evewebster373","","","","",""
"","","","","","","","","fishalexanderr","","","","",""
"","","","","","","","","Jamie_Mccarthy_","","","","",""
"","","","","","","","","KarolineAuge","","","","",""
"","","","","","","","","LilyLilyhasse","","","","",""
"","","","","","","","","Logan_WhatsUp","","","","",""
"","","","","","","","","manuelkrosss","","","","",""
"","","","","","","","","MicParrish","","","","",""
"","","","","","","","","NinonDerrien","","","","",""
"","","","","","","","","sylvielefevrier","","","","",""
"","","","","","","","","verrellportier","","","","",""
"","","","","","","","","LelandGraves_","","","","",""
"","","","","","","","","GlennHarper_","","","","",""
"","","","","","","","","TodayCleveland","","","","",""
"","","","","","","","","iris0_o","","","","",""
"","","","","","","","","ClydeDaws0n","","","","",""
"","","","","","","","","Joseph_Jenks","","","","",""
"","","","","","","","","Erdollum666","","","","",""
"","","","","","","","","EricaRutter","","","","",""
"","","","","","","","","riogithief","","","","",""
